Transaction Id,Item-1,item-2,Item-3,Item-4,Item-5,Item-6,Item-7,Item-8,Item-9,Item-10,Item-11,Item-12
1520887,other vegetables,pet care,,,chewing gum,dishes,,,,,,
9410495,chicken,yogurt,sliced cheese,rolls/buns,,,,,,,,
7931889,soda,chewing gum,,,,,,,,,,
1732011,whole milk,,,,,,,,,,,
9732650,rolls/buns,,,,,,,,,,,
1825861,bottled beer,,,,,,,,,,,
9456799,root vegetables,pastry,bottled water,male cosmetics,,,,,,,,
5980715,pastry,,,,,,,,,,,
8360270,berries,pet care,cake bar,shopping bags,canned vegetables,bottled water,soda,softener,,,,
6648708,citrus fruit,tropical fruit,root vegetables,yogurt,,,,,,,,
5680094,whole milk,oil,canned fruit,fruit/vegetable juice,,,,,,,,
7364205,soda,misc. beverages,,,,,,,,,,
2189750,bottled water,soda,,,,,,,,,,
1869792,tropical fruit,other vegetables,rolls/buns,,,,,,,,,
7150362,salty snack,,,,,,,,,,,
1666090,bottled water,canned beer,,,,,,,,,,
6639344,chocolate,,,,,,,,,,,
8534247,citrus fruit,UHT-milk,cream cheese ,frozen vegetables,,,,,,,,
7901246,bottled water,canned beer,male cosmetics,,soda,napkins,,,,,,
8213233,onions,other vegetables,pastry,bottled water,,,,,,,,
7256489,dessert,oil,cat food,soda,rolls/buns,oil,margarine,coffee,dental care,hygiene articles,newspapers,
4889141,beef,other vegetables,whole milk,frozen potato products,bottled beer,canned beer,brandy,,,,,
6733135,rolls/buns,zwieback,bottled water,misc. beverages,other vegetables,instant coffee,soda,,,,,
8962760,beef,tropical fruit,root vegetables,onions,,,,,,,,
3386223,soda,,,,,,,,,,,
6647903,coffee,hygiene articles,,,,,,,,,,
7560809,rolls/buns,brown bread,bottled water,,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags,,,
5735820,pork,beef,hamburger meat,other vegetables,napkins,newspapers,,,,,,
6005162,soda,canned beer,liquor (appetizer),hygiene articles,white bread,,,,,,,
7751494,sausage,ham,other vegetables,ice cream,sugar,,,,,,,
5517489,beef,root vegetables,other vegetables,rolls/buns,,,,,,,,
6813103,whole milk,butter,bottled water,bottled beer,,,,,,,,
6119230,pork,ice cream,hygiene articles,house keeping products,fruit/vegetable juice,salty snack,specialty bar,,,,,
5520046,berries,packaged fruit/vegetables,whole milk,ice cream,whipped/sour cream,frozen vegetables,rolls/buns,roll products ,,,,
7499159,sausage,other vegetables,curd,yogurt,,,,,,,,
7313242,bottled water,misc. beverages,cling film/bags,,hard cheese,frozen dessert,rice,bottled water,,,,
3674313,tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,,,,,,,,
8963723,herbs,bottled water,,,,,,,,,,
2664372,yogurt,rolls/buns,,,,,,,,,,
5561417,Instant food products,,,,,,,,,,,
6703436,specialty chocolate,,,,,,,,,,,
2205825,coffee,,,,,,,,,,,
3162701,bottled beer,liquor,,,,,,,,,,
3367670,beef,root vegetables,,,,,,,,,,
7115942,whole milk,honey,waffles,,specialty bar,,,,,,,
9091499,frankfurter,rolls/buns,pastry,snack products,curd,frozen vegetables,rolls/buns,semi-finished bread,hygiene articles,photo/film,,
6066353,frankfurter,sausage,liver loaf,root vegetables,,,,,,,,
3289165,other vegetables,whole milk,cream cheese ,,seasonal products,,,,,,,
6971690,frankfurter,root vegetables,pickled vegetables,soda,,,,,,,,
7884983,whole milk,rolls/buns,newspapers,,,,,,,,,
8095799,frankfurter,margarine,dental care,,,,,,,,,
5832382,other vegetables,salty snack,,,,,,,,,,
5920735,bottled water,shopping bags,,,rolls/buns,pastry,rum,hygiene articles,,,,
4665494,pork,onions,whole milk,butter,,,,,,,,
8789296,bottled water,,,,,,,,,,,
5039772,other vegetables,whipped/sour cream,specialty cheese,domestic eggs,canned beer,,,,,,,
6405119,hamburger meat,whole milk,curd,pasta,,,,,,,,
2998785,hamburger meat,citrus fruit,other vegetables,,,,,,,,,
6007629,shopping bags,,,,,,,,,,,
2643833,whole milk,cream cheese ,soda,fruit/vegetable juice,,,,,,,,
6663886,ice cream,,,,,,,,,,,
2762063,pastry,bottled water,,,dessert,butter milk,whipped/sour cream,sliced cheese,cream cheese ,white bread,coffee,long life bakery product
4668418,ham,pip fruit,whole milk,curd,,,,,,,,
7462578,frankfurter,soda,,,domestic eggs,rolls/buns,flour,rice,organic products,misc. beverages,napkins,
5666364,sausage,turkey,beef,root vegetables,,,,,,,,
2006645,bottled beer,,,,,,,,,,,
1326630,bottled water,bottled beer,napkins,,bottled water,soda,,,,,,
7849214,meat,other vegetables,hard cheese,frozen meals,,,,,,,,
1879825,dessert,candy,,,,,,,,,,
1570985,other vegetables,packaged fruit/vegetables,UHT-milk,bottled water,,,,,,,,
2973438,beverages,rolls/buns,soda,,,,,,,,,
4990525,ham,mustard,canned fish,,,,,,,,,
3288106,specialty bar,,,,,,,,,,,
9769983,brown bread,soda,salty snack,shopping bags,,,,,,,,
2960267,whole milk,cream cheese ,coffee,,,,,,,,,
6557962,rolls/buns,pastry,red/blush wine,,,,,,,,,
9008561,bottled beer,nut snack,,,,,,,,,,
8252498,pet care,bottled beer,,,,,,,,,,
5981855,citrus fruit,other vegetables,soda,,,,,,,,,
6290885,pork,other vegetables,frozen vegetables,hygiene articles,,,,,,,,
3943212,other vegetables,shopping bags,,,,,,,,,,
9045494,white wine,detergent,,,,,,,,,,
1601372,whole milk,dessert,bottled water,,,,,,,,,
7620126,pip fruit,white wine,shopping bags,,,,,,,,,
7906183,sugar,soda,bottled beer,,fruit/vegetable juice,candy,,,,,,
4956720,tropical fruit,pip fruit,rolls/buns,coffee,white bread,bottled water,soda,misc. beverages,fruit/vegetable juice,bottled beer,,
9720407,root vegetables,cream cheese ,spread cheese,frozen dessert,,,,,,,,
4351714,soda,misc. beverages,,,,,,,,,,
6047348,whole milk,curd,,,male cosmetics,,,,,,,
2462827,tropical fruit,other vegetables,yogurt,bottled water,,,,,,,,
5651699,white bread,brown bread,,,,,,,,,,
7048908,brown bread,sugar,hygiene articles,,red/blush wine,candy,house keeping products,shopping bags,,,,
5395429,tropical fruit,root vegetables,coffee,bottled water,,,,,,,,
6854089,domestic eggs,,,,,,,,,,,
9727672,coffee,detergent,hygiene articles,photo/film,,,,,,,,
9179125,soda,,,,,,,,,,,
4709783,whole milk,,,,,,,,,,,
4197894,bottled beer,,,,whole milk,mayonnaise,frozen fish,frozen potato products,oil,mustard,cat food,coffee
5504677,pork,beef,berries,packaged fruit/vegetables,,,,,,,,
8519505,other vegetables,yogurt,,,,,,,,,,
1829447,yogurt,bottled water,dishes,,,,,,,,,
2836812,sparkling wine,,,,,,,,,,,
2178053,bottled water,candy,,,sugar,fruit/vegetable juice,hygiene articles,,,,,
1417206,citrus fruit,berries,other vegetables,butter milk,rolls/buns,,,,,,,
7032490,hamburger meat,root vegetables,other vegetables,whole milk,,,,,,,,
9030262,packaged fruit/vegetables,seasonal products,,,,,,,,,,
9253183,other vegetables,margarine,,,,,,,,,,
6145459,soda,,,,bottled water,fruit/vegetable juice,salty snack,,,,,
2507596,whole milk,yogurt,frozen potato products,margarine,,,,,,,,
5854096,herbs,yogurt,,,,,,,,,,
3592319,citrus fruit,spread cheese,rolls/buns,soda,,,,,,,,
2698111,misc. beverages,,,,,,,,,,,
1231582,female sanitary products,,,,,,,,,,,
4901488,soda,,,,pasta,shopping bags,,,,,,
6521295,tropical fruit,whole milk,beverages,white bread,,,,,,,,
7141377,soda,female sanitary products,,,,,,,,,,
3121762,white bread,bottled water,soda,waffles,,,,,,,,
3157661,coffee,chewing gum,chocolate marshmallow,,honey,baking powder,coffee,red/blush wine,chocolate marshmallow,,,
8806375,tropical fruit,root vegetables,whole milk,frozen vegetables,,,,,,,,
1402021,pork,pip fruit,whole milk,butter milk,,,,,,,,
6481863,citrus fruit,bottled water,,,,,,,,,,
5679663,frankfurter,,,,,,,,,,,
1272090,frankfurter,rolls/buns,,,UHT-milk,hard cheese,domestic eggs,rolls/buns,hygiene articles,napkins,shopping bags,
4464810,frankfurter,tropical fruit,pip fruit,curd,,,,,,,,
1139072,other vegetables,,,,,,,,,,,
7293460,yogurt,fruit/vegetable juice,newspapers,,cereals,bottled water,soda,,,,,
5024283,sausage,whole milk,yogurt,brown bread,,,,,,,,
2411750,whole milk,,,,bottled water,,,,,,,
7030723,pip fruit,whole milk,curd,pastry,,,,,,,,
9049958,whole milk,,,,,,,,,,,
5925921,root vegetables,other vegetables,,,,,,,,,,
2058135,onions,fruit/vegetable juice,,,,,,,,,,
7810556,specialty chocolate,,,,,,,,,,,
3454614,hamburger meat,domestic eggs,,,,,,,,,,
6933394,photo/film,,,,,,,,,,,
9466116,rolls/buns,soda,snack products,newspapers,,,,,,,,
4485949,canned beer,,,,,,,,,,,
6478913,canned beer,,,,soda,bottled beer,kitchen towels,candles,,,,
9813999,other vegetables,curd,frozen meals,frozen potato products,,,,,,,,
4664158,canned beer,,,,spices,,,,,,,
4896526,curd,whipped/sour cream,rolls/buns,zwieback,,,,,,,,
9192460,butter,fruit/vegetable juice,newspapers,,bottled water,soda,,,,,,
2849604,other vegetables,whole milk,yogurt,domestic eggs,,,,,,,,
5302859,whole milk,,,,curd,yogurt,whipped/sour cream,sliced cheese,,,,
1489819,beef,tropical fruit,herbs,whole milk,,,,,,,,
6429447,sausage,rolls/buns,,,,,,,,,,
4339450,soda,,,,,,,,,,,
4704217,fruit/vegetable juice,long life bakery product,,,shopping bags,,,,,,,
7544461,rolls/buns,coffee,long life bakery product,detergent,,,,,,,,
6374941,pip fruit,whole milk,bottled water,candy,napkins,newspapers,,,,,,
4768842,frozen vegetables,bottled beer,liquor (appetizer),chewing gum,,,,,,,,
7927508,beverages,,,,roll products ,oil,margarine,hygiene articles,,,,
7515365,hamburger meat,root vegetables,other vegetables,domestic eggs,fruit/vegetable juice,white wine,,,,,,
1123575,root vegetables,other vegetables,whole milk,yogurt,,,,,,,,
3283241,canned beer,,,,,,,,,,,
6898508,frozen vegetables,bottled beer,,,,,,,,,,
5939971,canned beer,,,,,,,,,,,
8129195,newspapers,,,,,,,,,,,
7827736,rolls/buns,,,,,,,,,,,
1403852,hamburger meat,UHT-milk,salty snack,,,,,,,,,
5019157,pip fruit,whole milk,curd,rum,,,,,,,,
3497804,canned beer,,,,white wine,,,,,,,
4627068,grapes,root vegetables,frozen vegetables,domestic eggs,rolls/buns,,,,,,,
6551805,root vegetables,packaged fruit/vegetables,butter,whipped/sour cream,salty snack,,,,,,,
1348907,citrus fruit,frozen vegetables,rolls/buns,canned beer,,,,,,,,
2285653,cling film/bags,pot plants,,,baking powder,bottled beer,,,,,,
1671153,frankfurter,whole milk,rolls/buns,margarine,,,,,,,,
5550198,whole milk,red/blush wine,,,yogurt,hard cheese,frozen meals,frozen dessert,domestic eggs,cereals,baking powder,fruit/vegetable juice
6443895,pork,tropical fruit,whole milk,curd,,,,,,,,
1773130,chicken,pastry,,,,,,,,,,
2926658,sausage,dish cleaner,dishes,,,,,,,,,
9243603,specialty bar,,,,,,,,,,,
7238538,whipped/sour cream,pastry,specialty bar,,,,,,,,,
6941684,root vegetables,brown bread,,,,,,,,,,
7646209,rolls/buns,soda,,,,,,,,,,
3658789,other vegetables,bottled beer,red/blush wine,,other vegetables,whole milk,butter,bottled water,rubbing alcohol,hygiene articles,napkins,
5282905,citrus fruit,tropical fruit,berries,root vegetables,soda,,,,,,,
7738668,whole milk,processed cheese,brown bread,pastry,whole milk,yogurt,rolls/buns,pastry,candy,,,
4057235,frankfurter,sausage,tropical fruit,root vegetables,,,,,,,,
1347898,coffee,long life bakery product,,,,,,,,,,
7728185,ham,rolls/buns,white wine,,,,,,,,,
6882020,canned beer,,,,,,,,,,,
2517422,canned beer,,,,,,,,,,,
3697902,canned beer,,,,,,,,,,,
4812828,pip fruit,whole milk,canned fish,,curd,white bread,sugar,bottled water,soda,,,
8243891,pork,pip fruit,other vegetables,whole milk,,,,,,,,
4282308,soap,,,,bottled water,,,,,,,
6954506,pip fruit,butter,frozen meals,pasta,mustard,soap,,,,,,
2671689,beef,hamburger meat,citrus fruit,whole milk,yogurt,rolls/buns,soda,bottled beer,chocolate,newspapers,,
2115438,sausage,meat,other vegetables,whole milk,,,,,,,,
6150253,frozen chicken,,,,,,,,,,,
4118470,soda,,,,brown bread,bottled water,bottled beer,seasonal products,,,,
6128517,tropical fruit,curd,yogurt,rolls/buns,,,,,,,,
1569202,other vegetables,,,,oil,margarine,specialty bar,detergent,newspapers,,,
6246335,beef,citrus fruit,curd,rolls/buns,root vegetables,other vegetables,whole milk,pickled vegetables,,,,
2230021,meat,pork,beef,citrus fruit,whole milk,butter,newspapers,,,,,
2190632,meat,hamburger meat,root vegetables,packaged fruit/vegetables,newspapers,,,,,,,
1110594,bottled water,soda,red/blush wine,long life bakery product,,,,,,,,
9973399,rolls/buns,,,,,,,,,,,
8411328,pastry,canned beer,,,,,,,,,,
6338783,pork,whole milk,pastry,sauces,light bulbs,newspapers,,,,,,
2633133,pip fruit,sliced cheese,pastry,white wine,UHT-milk,frozen vegetables,rolls/buns,bottled water,skin care,,,
2698969,beef,citrus fruit,tropical fruit,yogurt,sugar,coffee,kitchen towels,,,,,
9519653,beef,citrus fruit,berries,brown bread,,,,,,,,
1564614,rolls/buns,spices,,,butter,curd,whipped/sour cream,frozen vegetables,canned vegetables,misc. beverages,,
8838680,citrus fruit,tropical fruit,herbs,whole milk,frozen dessert,rolls/buns,semi-finished bread,flour,oil,coffee,pot plants,
9177930,meat,beef,herbs,whole milk,,,,,,,,
6354613,beverages,pastry,bottled water,,,,,,,,,
7909322,beef,citrus fruit,other vegetables,rolls/buns,hair spray,,,,,,,
3103038,ham,whole milk,white bread,margarine,soups,Instant food products,canned fish,coffee,bottled beer,hygiene articles,newspapers,
9584190,hamburger meat,whole milk,oil,ketchup,sliced cheese,processed cheese,rolls/buns,margarine,bottled water,fruit/vegetable juice,,
9808647,beef,citrus fruit,other vegetables,butter milk,rolls/buns,pastry,roll products ,tea,fruit/vegetable juice,,,
3765894,beef,citrus fruit,whole milk,domestic eggs,,,,,,,,
4309719,root vegetables,whole milk,detergent,,frozen vegetables,pickled vegetables,fruit/vegetable juice,liquor,rum,liquor (appetizer),candy,cling film/bags
4871984,citrus fruit,tropical fruit,grapes,other vegetables,,,,,,,,
9588378,yogurt,bottled water,,,brown bread,canned fish,long life bakery product,,,,,
6072951,tropical fruit,root vegetables,other vegetables,whipped/sour cream,,,,,,,,
9288814,frankfurter,root vegetables,newspapers,,pastry,salty snack,abrasive cleaner,shopping bags,,,,
2863157,beef,other vegetables,whole milk,brown bread,,,,,,,,
3031207,shopping bags,,,,,,,,,,,
2394875,canned beer,,,,,,,,,,,
5878137,rolls/buns,canned beer,,,soda,misc. beverages,waffles,chocolate,candy,,,
3081608,other vegetables,rolls/buns,meat spreads,bottled water,bottled water,,,,,,,
4373408,hamburger meat,other vegetables,yogurt,rolls/buns,Instant food products,canned fish,bottled water,soda,fruit/vegetable juice,napkins,,
2384524,hamburger meat,citrus fruit,root vegetables,rolls/buns,chewing gum,shopping bags,,,,,,
2576576,frankfurter,sausage,domestic eggs,soda,,,,,,,,
3951664,bottled beer,,,,,,,,,,,
5278658,tropical fruit,domestic eggs,rolls/buns,pastry,,,,,,,,
2731746,soda,,,,white bread,canned beer,,,,,,
8089314,frankfurter,root vegetables,onions,other vegetables,soups,soda,canned beer,dish cleaner,napkins,cling film/bags,,
3920793,chicken,hamburger meat,herbs,whipped/sour cream,,,,,,,,
2834236,coffee,soda,,,,,,,,,,
8852799,whole milk,,,,,,,,,,,
2174849,margarine,,,,,,,,,,,
2620653,tropical fruit,other vegetables,,,,,,,,,,
1931629,meat,other vegetables,,,,,,,,,,
5660301,cream cheese ,bottled water,canned beer,,,,,,,,,
5610248,newspapers,,,,,,,,,,,
2900541,rolls/buns,pastry,newspapers,,yogurt,potato products,fruit/vegetable juice,long life bakery product,,,,
8887339,citrus fruit,other vegetables,whole milk,curd,,,,,,,,
5789939,whole milk,rolls/buns,detergent,,rolls/buns,female sanitary products,shopping bags,,,,,
2801297,frankfurter,citrus fruit,butter milk,UHT-milk,sugar,soda,,,,,,
1084103,ham,other vegetables,butter,whipped/sour cream,,,,,,,,
6187071,frankfurter,citrus fruit,bottled beer,salty snack,domestic eggs,coffee,,,,,,
6827066,sausage,onions,curd,yogurt,,,,,,,,
6952305,domestic eggs,,,,,,,,,,,
2223561,whole milk,domestic eggs,rolls/buns,soda,,,,,,,,
6622245,rolls/buns,bottled beer,newspapers,,,,,,,,,
6504687,whole milk,hard cheese,chocolate marshmallow,,soda,,,,,,,
1337684,sausage,root vegetables,other vegetables,rolls/buns,,,,,,,,
5631913,curd,butter milk,yogurt,beverages,,,,,,,,
5363643,bottled water,,,,,,,,,,,
9339124,beef,,,,potato products,mustard,coffee,waffles,chocolate marshmallow,soap,newspapers,
5307709,frankfurter,hamburger meat,whole milk,rolls/buns,,,,,,,,
7699893,chicken,butter,newspapers,,pastry,sugar,coffee,candles,pot plants,,,
9487199,sausage,meat,tropical fruit,pip fruit,,,,,,,,
3929733,pork,whole milk,whipped/sour cream,beverages,,,,,,,,
4675058,yogurt,pastry,coffee,,detergent,dishes,shopping bags,,,,,
8566301,whole milk,sliced cheese,margarine,cat food,rolls/buns,pastry,vinegar,sugar,soda,fruit/vegetable juice,napkins,
5075057,frankfurter,ham,whole milk,yogurt,newspapers,,,,,,,
4001167,beef,whole milk,brown bread,specialty chocolate,rolls/buns,,,,,,,
3609421,pip fruit,other vegetables,butter milk,cream cheese ,chocolate,,,,,,,
4922614,sausage,whole milk,rolls/buns,coffee,,,,,,,,
6483252,pastry,coffee,,,,,,,,,,
6059453,chicken,beef,specialty chocolate,,frozen vegetables,frozen fish,frozen dessert,chocolate,,,,
5967517,root vegetables,other vegetables,whole milk,sliced cheese,,,,,,,,
1052505,whole milk,frozen meals,rolls/buns,,,,,,,,,
9934536,detergent,,,,,,,,,,,
5675275,rolls/buns,canned fish,,,,,,,,,,
3132004,house keeping products,,,,cleaner,,,,,,,
4774629,yogurt,salt,jam,sparkling wine,soda,,,,,,,
7154590,tropical fruit,curd,sliced cheese,rolls/buns,,,,,,,,
5390715,tropical fruit,,,,,,,,,,,
2173238,curd,UHT-milk,artif. sweetener,dental care,,,,,,,,
9608895,beef,berries,onions,rolls/buns,bottled water,napkins,newspapers,,,,,
8945558,whole milk,brown bread,pasta,margarine,canned beer,,,,,,,
8883591,pork,UHT-milk,bottled water,soda,margarine,cleaner,hygiene articles,,,,,
4353441,other vegetables,curd,yogurt,curd cheese,white wine,long life bakery product,shopping bags,,,,,
9039494,rolls/buns,soda,fruit/vegetable juice,canned beer,roll products ,,,,,,,
7553942,frankfurter,pip fruit,whole milk,rolls/buns,,,,,,,,
7679432,yogurt,hygiene articles,newspapers,shopping bags,coffee,,,,,,,
1610308,whole milk,curd,sliced cheese,cat food,,,,,,,,
6853201,bottled water,candy,,,,,,,,,,
7099065,frankfurter,beef,butter,,,,,,,,,
8517105,rolls/buns,soda,snack products,shopping bags,,,,,,,,
4964279,whole milk,pastry,bottled water,hygiene articles,,,,,,,,
1275355,rolls/buns,,,,brown bread,white wine,red/blush wine,,,,,
7362672,chicken,onions,other vegetables,whole milk,dishes,,,,,,,
3691298,tropical fruit,onions,whole milk,butter,brown bread,oil,hygiene articles,shopping bags,,,,
7544683,sausage,turkey,other vegetables,yogurt,hard cheese,soda,candy,newspapers,,,,
8543990,sausage,other vegetables,whole milk,curd,ready soups,instant coffee,shopping bags,,,,,
4221483,frankfurter,citrus fruit,pastry,margarine,newspapers,,,,,,,
8810531,UHT-milk,frozen dessert,fruit/vegetable juice,decalcifier,,,,,,,,
4338552,rolls/buns,newspapers,,,,,,,,,,
4405307,canned beer,,,,,,,,,,,
6820002,yogurt,specialty bar,,,,,,,,,,
1783567,whipped/sour cream,specialty bar,,,,,,,,,,
6793753,rolls/buns,canned beer,,,,,,,,,,
4717368,rolls/buns,,,,,,,,,,,
4387618,beverages,rolls/buns,,,,,,,,,,
1501049,rolls/buns,,,,,,,,,,,
3778626,rolls/buns,shopping bags,,,,,,,,,,
7188042,bottled beer,,,,rolls/buns,oil,bottled water,,,,,
